topic,candidate,score,tp
EP-1443219-A1,EP-0955472,0.585237,0
EP-1443219-A1,EP-1287250,0.58495224,0
EP-1443219-A1,EP-0109936,0.5848704,0
EP-1443219-A1,EP-0668966,0.584797,0
EP-1443219-A1,EP-1167729,0.5847744,0
EP-1443219-A1,EP-0797035,0.5846364,0
EP-1443219-A1,EP-0408844,0.58442664,0
EP-1443219-A1,WO-1994005991,0.58435935,0
EP-1443219-A1,EP-0150042,0.5841765,0
EP-1443219-A1,EP-1220993,0.58403933,0
EP-1443219-A1,EP-0918939,0.5839795,0
EP-1443219-A1,EP-0430089,0.58373713,0
EP-1443219-A1,EP-1070947,0.5837158,0
EP-1443219-A1,EP-0399069,0.58344305,0
EP-1443219-A1,EP-0758063,0.5833876,0
EP-1443219-A1,WO-2001011378,0.583264,0
EP-1443219-A1,EP-0894200,0.5830318,0
EP-1443219-A1,WO-2000040846,0.58282924,0
EP-1443219-A1,EP-0904573,0.5826415,0
EP-1443219-A1,WO-1997001744,0.5824398,0
EP-1443219-A1,EP-0275956,0.58243334,0
EP-1443219-A1,EP-0674165,0.58216244,0
EP-1443219-A1,EP-0635629,0.58202994,0
EP-1443219-A1,EP-0811116,0.5818532,0
EP-1443219-A1,WO-2001094768,0.5816546,0
EP-1443219-A1,WO-1997048026,0.5815798,0
EP-1443219-A1,EP-1003967,0.5815333,0
EP-1443219-A1,EP-0345665,0.5814799,0
EP-1443219-A1,WO-2002004800,0.5814656,0
EP-1443219-A1,EP-0884483,0.5814446,0
EP-1443219-A1,EP-1148251,0.5811864,0
EP-1443219-A1,EP-0579919,0.5811559,0
EP-1443219-A1,EP-1199501,0.58082205,0
EP-1443219-A1,EP-0705746,0.58067507,0
EP-1443219-A1,EP-0117461,0.5806309,0
EP-1443219-A1,EP-0650801,0.5806298,0
EP-1443219-A1,EP-1031779,0.5806226,0
EP-1443219-A1,EP-0513570,0.5805917,0
EP-1443219-A1,EP-1177888,0.58052826,0
EP-1443219-A1,WO-1999026827,0.5805159,0
EP-1443219-A1,EP-0941813,0.5801021,0
EP-1443219-A1,EP-0046724,0.57971865,0
EP-1443219-A1,EP-0412193,0.5797032,0
EP-1443219-A1,WO-1998007993,0.57970184,0
EP-1443219-A1,EP-0916535,0.57962406,0
EP-1443219-A1,EP-0857327,0.57943153,0
EP-1443219-A1,EP-0230852,0.57943094,0
EP-1443219-A1,EP-0284903,0.5792978,0
EP-1443219-A1,EP-0020949,0.57890624,0
EP-1443219-A1,EP-0861394,0.57884336,0
EP-1443219-A1,WO-1999041650,0.5782152,0
EP-1443219-A1,EP-0824432,0.5781619,0
EP-1443219-A1,EP-0482692,0.5781461,0
EP-1443219-A1,EP-1303691,0.57806706,0
EP-1443219-A1,WO-2001081747,0.5780178,0
EP-1443219-A1,EP-0806306,0.5779487,0
EP-1443219-A1,EP-0509225,0.57781994,0
EP-1443219-A1,EP-0444398,0.57781124,0
EP-1443219-A1,EP-0353117,0.5777729,0
EP-1443219-A1,EP-1068434,0.57750136,0
EP-1443219-A1,EP-0622133,0.5774619,0
EP-1443219-A1,EP-0278333,0.5773231,0
EP-1443219-A1,EP-0108704,0.5772279,0
EP-1443219-A1,EP-0575305,0.57712126,0
EP-1443219-A1,WO-1999040408,0.576867,0
EP-1443219-A1,EP-1165244,0.5768422,0
EP-1443219-A1,WO-2000015960,0.5765852,0
EP-1443219-A1,EP-0703393,0.57643825,0
EP-1443219-A1,WO-2001029429,0.57612354,0
EP-1443219-A1,WO-1999015871,0.5760694,0
EP-1443219-A1,EP-0439433,0.5760597,0
EP-1443219-A1,EP-0883145,0.5760468,0
EP-1443219-A1,EP-0936117,0.57593,0
EP-1443219-A1,EP-0438429,0.5757909,0
EP-1443219-A1,EP-0182082,0.5755654,0
EP-1443219-A1,EP-1212224,0.57555,0
EP-1443219-A1,EP-1200846,0.57550347,0
EP-1443219-A1,EP-1387935,0.5751589,0
EP-1443219-A1,EP-0206132,0.5750772,0
EP-1443219-A1,EP-1235005,0.57479405,0
EP-1443219-A1,EP-0163247,0.57466274,0
EP-1443219-A1,EP-1157201,0.5745988,0
EP-1443219-A1,WO-2001014750,0.574505,0
EP-1443219-A1,WO-1990002066,0.57448393,0
EP-1443219-A1,WO-2001025625,0.57444835,0
EP-1443219-A1,EP-0193908,0.5743183,0
EP-1443219-A1,EP-1179671,0.57407653,0
EP-1443219-A1,EP-1107895,0.574076,0
EP-1443219-A1,WO-1995006814,0.5740063,0
EP-1443219-A1,EP-0674118,0.5739998,0
EP-1443219-A1,EP-0535309,0.57394403,0
EP-1443219-A1,EP-0360810,0.5739353,0
EP-1443219-A1,WO-1999017042,0.5738542,0
EP-1443219-A1,WO-2002005048,0.573715,0
EP-1443219-A1,EP-0518758,0.57364833,0
EP-1443219-A1,EP-0638731,0.5735849,0
EP-1443219-A1,EP-1034416,0.5733224,0
EP-1443219-A1,WO-2002042852,0.5731443,0
EP-1443219-A1,EP-0398012,0.5730041,0
EP-1443219-A1,EP-0731298,0.57296824,0
EP-1443219-A1,EP-1073077,0.5729389,0
EP-1443219-A1,EP-1055107,0.5728967,0
EP-1443219-A1,EP-0976635,0.57284355,0
EP-1443219-A1,EP-0659622,0.57274944,0
EP-1443219-A1,WO-1996011813,0.5726907,0
EP-1443219-A1,EP-1261808,0.57268876,0
EP-1443219-A1,EP-0447791,0.57261795,0
EP-1443219-A1,EP-0312718,0.57242715,0
EP-1443219-A1,WO-1999015872,0.57231975,0
EP-1443219-A1,EP-0575421,0.57225674,0
EP-1443219-A1,WO-1997041357,0.5722553,0
EP-1443219-A1,EP-1149246,0.5720533,0
EP-1443219-A1,EP-0453981,0.5719896,0
EP-1443219-A1,EP-0446547,0.5719269,0
EP-1443219-A1,EP-1103880,0.5719219,0
EP-1443219-A1,WO-2000052319,0.57160497,0
EP-1443219-A1,EP-0099597,0.57159334,0
EP-1443219-A1,EP-1305196,0.57152534,0
EP-1443219-A1,EP-0623774,0.5713081,0
EP-1443219-A1,EP-0687818,0.571303,0
EP-1443219-A1,WO-2001066958,0.57116926,0
EP-1443219-A1,EP-0657729,0.5711126,0
EP-1443219-A1,EP-0170083,0.5710991,0
EP-1443219-A1,EP-0660095,0.5710846,0
EP-1443219-A1,WO-1998036159,0.57097876,0
EP-1443219-A1,EP-1162357,0.5709137,0
EP-1443219-A1,EP-0834210,0.5708592,0
EP-1443219-A1,EP-0582625,0.5706998,0
EP-1443219-A1,EP-0363575,0.5705751,0
EP-1443219-A1,EP-0044967,0.57054955,0
EP-1443219-A1,EP-0205054,0.57047606,0
EP-1443219-A1,WO-2002036967,0.5704447,0
EP-1443219-A1,EP-1219942,0.5703455,0
EP-1443219-A1,EP-0971134,0.5701474,0
EP-1443219-A1,EP-0432669,0.57011294,0
EP-1443219-A1,WO-2000046513,0.5700949,0
EP-1443219-A1,WO-2000000838,0.5700121,0
EP-1443219-A1,EP-1215442,0.569803,0
EP-1443219-A1,EP-0631216,0.56979525,0
EP-1443219-A1,EP-1046091,0.56967175,0
EP-1443219-A1,EP-0522264,0.56952786,0
EP-1443219-A1,EP-0379517,0.5694569,0
EP-1443219-A1,EP-0429073,0.5694441,0
EP-1443219-A1,EP-1090304,0.569332,0
EP-1443219-A1,EP-0857127,0.56926733,0
EP-1443219-A1,EP-0880732,0.5690968,0
EP-1443219-A1,WO-2002035123,0.56908864,0
EP-1443219-A1,EP-0817933,0.5690627,0
EP-1443219-A1,EP-0689117,0.56900537,0
EP-1443219-A1,EP-0805279,0.5687853,0
EP-1443219-A1,EP-0929431,0.5687107,0
EP-1443219-A1,EP-0040652,0.5686977,0
EP-1443219-A1,EP-0473505,0.5685201,0
EP-1443219-A1,EP-0621106,0.5685061,0
EP-1443219-A1,EP-0615718,0.5683676,0
EP-1443219-A1,EP-0963509,0.5682468,0
EP-1443219-A1,EP-0449803,0.56808627,0
EP-1443219-A1,EP-1283950,0.56807923,0
EP-1443219-A1,EP-1118921,0.5680296,0
EP-1443219-A1,EP-0260935,0.5680151,0
EP-1443219-A1,EP-0604805,0.5679762,0
EP-1443219-A1,WO-1986001166,0.5677856,0
EP-1443219-A1,WO-1999008069,0.5677007,0
EP-1443219-A1,WO-1998024014,0.5676744,0
EP-1443219-A1,EP-0603553,0.56753296,0
EP-1443219-A1,WO-1999007995,0.56732464,0
EP-1443219-A1,WO-1997000784,0.5673137,0
EP-1443219-A1,EP-0387320,0.5673125,0
EP-1443219-A1,EP-0842070,0.5672692,0
EP-1443219-A1,EP-0236742,0.56710994,0
EP-1443219-A1,EP-0269607,0.56710047,0
EP-1443219-A1,EP-0143238,0.5669534,0
EP-1443219-A1,EP-0517774,0.5669053,0
EP-1443219-A1,EP-1184251,0.5666557,0
EP-1443219-A1,EP-0685780,0.566525,0
EP-1443219-A1,EP-0615120,0.5664309,0
EP-1443219-A1,WO-1996019689,0.56627375,0
EP-1443219-A1,EP-1205651,0.566239,0
EP-1443219-A1,WO-1999030944,0.56616676,0
EP-1443219-A1,EP-0664213,0.5660753,0
EP-1443219-A1,EP-0383797,0.56597394,0
EP-1443219-A1,WO-2002026540,0.5659177,0
EP-1443219-A1,EP-0419946,0.5657377,0
EP-1443219-A1,WO-1995010701,0.56567293,0
EP-1443219-A1,EP-1143232,0.5653945,0
EP-1443219-A1,EP-0773877,0.565379,0
EP-1443219-A1,WO-2001086131,0.56536454,0
EP-1443219-A1,EP-0399991,0.56517136,0
EP-1443219-A1,WO-2002014825,0.5650238,0
EP-1443219-A1,EP-0643291,0.5648056,0
EP-1443219-A1,EP-0872646,0.56460434,0
EP-1443219-A1,WO-2001014191,0.56450856,0
EP-1443219-A1,EP-0806307,0.56448877,0
EP-1443219-A1,WO-2001069093,0.56428295,0
EP-1443219-A1,EP-0513528,0.5641796,0
EP-1443219-A1,EP-0726511,0.56413364,0
EP-1443219-A1,EP-0226803,0.56400853,0
EP-1443219-A1,EP-0342435,0.563807,0
EP-1443219-A1,EP-1032519,0.5637063,0
EP-1443219-A1,EP-1089006,0.5636374,0
EP-1443219-A1,WO-1995012761,0.56363356,0
EP-1443219-A1,EP-0350440,0.56356835,0
EP-1443219-A1,EP-0799393,0.5635559,0
EP-1443219-A1,WO-2002012041,0.56348145,0
EP-1443219-A1,EP-0465955,0.56347364,0
EP-1443219-A1,EP-0584716,0.56342936,0
EP-1443219-A1,WO-2001077517,0.56342345,0
EP-1443219-A1,WO-2001018405,0.56342304,0
EP-1443219-A1,WO-2001059286,0.5632974,0
EP-1443219-A1,EP-0293398,0.5631795,0
EP-1443219-A1,EP-1217221,0.5631387,0
EP-1443219-A1,EP-0628731,0.56310064,0
EP-1443219-A1,EP-0727576,0.56307214,0
EP-1443219-A1,EP-0340478,0.5630508,0
EP-1443219-A1,EP-0249059,0.5630404,0
EP-1443219-A1,EP-0285082,0.5628619,0
EP-1443219-A1,EP-0920611,0.56275856,0
EP-1443219-A1,EP-0243527,0.56275165,0
EP-1443219-A1,EP-0664422,0.5626865,0
EP-1443219-A1,EP-0961066,0.5626707,0
EP-1443219-A1,EP-0919730,0.5625715,0
EP-1443219-A1,EP-0748930,0.5625148,0
EP-1443219-A1,EP-1055162,0.5624944,0
EP-1443219-A1,EP-0829711,0.56247056,0
EP-1443219-A1,EP-0640429,0.56244606,0
EP-1443219-A1,EP-1176314,0.5624006,0
EP-1443219-A1,WO-1997032619,0.5623709,0
EP-1443219-A1,WO-1987004499,0.5622667,0
EP-1443219-A1,EP-1103349,0.5622598,0
EP-1443219-A1,WO-2002008037,0.5622238,0
EP-1443219-A1,WO-1997043156,0.5621892,0
EP-1443219-A1,EP-0425885,0.5621736,0
EP-1443219-A1,EP-0631056,0.562076,0
EP-1443219-A1,EP-0697540,0.56204486,0
EP-1443219-A1,WO-2000024446,0.56204426,0
EP-1443219-A1,EP-0536448,0.5618801,0
EP-1443219-A1,EP-0666970,0.56187665,0
EP-1443219-A1,EP-0432094,0.56183565,0
EP-1443219-A1,EP-0334030,0.5618333,0
EP-1443219-A1,EP-0478668,0.5618217,0
EP-1443219-A1,EP-0842075,0.56181324,0
EP-1443219-A1,EP-1015864,0.561797,0
EP-1443219-A1,EP-0519216,0.5617468,0
EP-1443219-A1,EP-0417024,0.5616602,0
EP-1443219-A1,EP-0251766,0.56158614,0
EP-1443219-A1,EP-0665396,0.56156284,0
EP-1443219-A1,EP-1276650,0.5614499,0
EP-1443219-A1,EP-1332290,0.5614246,0
EP-1443219-A1,EP-1323929,0.5613735,0
EP-1443219-A1,WO-1999013315,0.5613611,0
EP-1443219-A1,EP-0003722,0.56135416,0
EP-1443219-A1,EP-0296977,0.56132424,0
EP-1443219-A1,EP-0298816,0.56125945,0
EP-1443219-A1,EP-0526482,0.56125236,0
EP-1443219-A1,EP-0818619,0.5612366,0
EP-1443219-A1,WO-1997022791,0.5612358,0
EP-1443219-A1,EP-1094959,0.5611484,0
EP-1443219-A1,EP-0639738,0.56104755,0
EP-1443219-A1,EP-0959336,0.5610235,0
EP-1443219-A1,EP-0977021,0.56102335,0
EP-1443219-A1,EP-1058108,0.56099254,0
EP-1443219-A1,EP-0794373,0.560958,0
EP-1443219-A1,WO-1995006837,0.56091607,0
EP-1443219-A1,WO-2001014777,0.5608338,0
EP-1443219-A1,EP-1233897,0.56074774,0
EP-1443219-A1,EP-0280911,0.5607146,0
EP-1443219-A1,EP-0075098,0.5606674,0
EP-1443219-A1,EP-0001135,0.5606257,0
EP-1443219-A1,EP-0896915,0.5605459,0
EP-1443219-A1,EP-1092180,0.5605358,0
EP-1443219-A1,EP-0249797,0.56049585,0
EP-1443219-A1,EP-1070006,0.5604461,0
EP-1443219-A1,EP-0117844,0.56038296,0
EP-1443219-A1,EP-0482329,0.56029475,0
EP-1443219-A1,EP-0822399,0.5601351,0
EP-1443219-A1,EP-0819213,0.5599799,0
EP-1443219-A1,EP-0305710,0.5599759,0
EP-1443219-A1,EP-0487507,0.55977833,0
EP-1443219-A1,EP-0290320,0.5597075,0
EP-1443219-A1,EP-1118863,0.5596839,0
EP-1443219-A1,EP-0173028,0.5595793,0
EP-1443219-A1,EP-0728936,0.5594905,0
EP-1443219-A1,EP-0935714,0.55947936,0
EP-1443219-A1,EP-0216206,0.55947495,0
EP-1443219-A1,EP-0845601,0.5594454,0
EP-1443219-A1,EP-0604713,0.55943805,0
EP-1443219-A1,EP-0625463,0.5593865,0
EP-1443219-A1,EP-0001188,0.5593393,0
EP-1443219-A1,WO-2001060669,0.5592934,0
EP-1443219-A1,WO-1997007004,0.55928636,0
EP-1443219-A1,EP-1048926,0.55927825,0
EP-1443219-A1,WO-1991019108,0.5592427,0
EP-1443219-A1,EP-0976921,0.5592251,0
EP-1443219-A1,EP-1110730,0.55917525,0
EP-1443219-A1,EP-0339247,0.5591671,0
EP-1443219-A1,WO-1999052756,0.55915904,0
EP-1443219-A1,EP-0041247,0.5589676,0
EP-1443219-A1,WO-2000058018,0.5589528,0
EP-1443219-A1,WO-1996023539,0.55885893,0
EP-1443219-A1,WO-2001031205,0.5588237,0
EP-1443219-A1,WO-1999005576,0.55870056,0
EP-1443219-A1,EP-0487938,0.55849606,0
EP-1443219-A1,EP-0984185,0.5584006,0
EP-1443219-A1,EP-0954099,0.5581447,0
EP-1443219-A1,WO-1996034785,0.558131,0
EP-1443219-A1,EP-0157309,0.5581112,0
EP-1443219-A1,EP-0982208,0.55803406,0
EP-1443219-A1,EP-1127221,0.5580112,0
EP-1443219-A1,EP-0754138,0.55792534,0
EP-1443219-A1,EP-1151364,0.5578482,0
EP-1443219-A1,EP-1327094,0.55776405,0
EP-1443219-A1,EP-1124604,0.55770695,0
EP-1443219-A1,EP-1232973,0.55768436,0
EP-1443219-A1,EP-0277525,0.55767727,0
EP-1443219-A1,EP-0707204,0.55761945,0
EP-1443219-A1,WO-2000036482,0.5575956,0
EP-1443219-A1,EP-0246121,0.5575197,0
EP-1443219-A1,EP-0785358,0.557407,0
EP-1443219-A1,EP-0024729,0.5573534,0
EP-1443219-A1,EP-0436818,0.5573341,0
EP-1443219-A1,EP-0014977,0.55730236,0
EP-1443219-A1,WO-2000013950,0.55718833,0
EP-1443219-A1,EP-0952332,0.55717754,0
EP-1443219-A1,EP-0053370,0.5571736,0
EP-1443219-A1,EP-0286722,0.5570884,0
EP-1443219-A1,EP-0635350,0.55703276,0
EP-1443219-A1,EP-0769340,0.5569012,0
EP-1443219-A1,WO-1999027377,0.5568952,0
EP-1443219-A1,EP-0065151,0.55688393,0
EP-1443219-A1,WO-2000001944,0.5568351,0
EP-1443219-A1,EP-0294776,0.5568117,0
EP-1443219-A1,EP-0173253,0.55676067,0
EP-1443219-A1,EP-0654608,0.55674756,0
EP-1443219-A1,EP-0646781,0.5566594,0
EP-1443219-A1,EP-0074581,0.5564091,0
EP-1443219-A1,EP-0177620,0.55628496,0
EP-1443219-A1,EP-0783633,0.5562779,0
EP-1443219-A1,EP-0863449,0.5562025,0
EP-1443219-A1,EP-0025987,0.5561863,0
EP-1443219-A1,WO-1996005090,0.55615765,0
EP-1443219-A1,EP-0724504,0.5561471,0
EP-1443219-A1,WO-2001016662,0.55609727,0
EP-1443219-A1,EP-1098081,0.5560571,0
EP-1443219-A1,EP-0368120,0.5559993,0
EP-1443219-A1,EP-0369222,0.55593866,0
EP-1443219-A1,EP-1211388,0.55591273,0
EP-1443219-A1,EP-0984170,0.5558096,0
EP-1443219-A1,WO-2002012704,0.555802,0
EP-1443219-A1,EP-0962285,0.5557412,0
EP-1443219-A1,WO-1997040436,0.55569196,0
EP-1443807-A2,EP-0616752,0.80458945,0
EP-1443807-A2,WO-2001049082,0.78191733,0
EP-1443807-A2,EP-0541908,0.7817848,0
EP-1443807-A2,WO-1987000719,0.7804363,0
EP-1443807-A2,EP-0732869,0.7781958,0
EP-1443807-A2,EP-0740492,0.7757132,0
EP-1443807-A2,EP-0294604,0.7756432,0
EP-1443807-A2,WO-1996022006,0.7738012,0
EP-1443807-A2,EP-0259646,0.7727064,0
EP-1443807-A2,EP-1243165,0.77246726,0
EP-1443807-A2,EP-0740494,0.76715577,0
EP-1443807-A2,EP-0330118,0.7664441,0
EP-1443807-A2,EP-0693864,0.7663782,0
EP-1443807-A2,EP-0127101,0.7660395,0
EP-1443807-A2,EP-0682464,0.7657741,0
EP-1443807-A2,WO-2000018197,0.76335835,0
EP-1443807-A2,EP-0677982,0.7623653,1
EP-1443807-A2,EP-0669789,0.7616695,0
EP-1443807-A2,EP-1033907,0.7610577,0
EP-1443807-A2,EP-0294605,0.7598394,0
EP-1443807-A2,EP-0383831,0.7588575,0
EP-1443807-A2,EP-0378992,0.75881684,0
EP-1443807-A2,EP-0435228,0.7578609,0
EP-1443807-A2,EP-1114571,0.7575852,0
EP-1443807-A2,EP-0496246,0.7573858,0
EP-1443807-A2,EP-0069967,0.7558372,0
EP-1443807-A2,EP-0338109,0.7542825,0
EP-1443807-A2,EP-0104397,0.7540262,0
EP-1443807-A2,EP-0114370,0.754025,0
EP-1443807-A2,EP-1110434,0.75178206,0
EP-1443807-A2,EP-1223792,0.7513927,0
EP-1443807-A2,EP-0706307,0.7513416,0
EP-1443807-A2,EP-0062269,0.7510917,0
EP-1443807-A2,EP-0679046,0.75090176,0
EP-1443807-A2,WO-1997011584,0.7502994,0
EP-1443807-A2,EP-0347427,0.74959743,0
EP-1443807-A2,EP-0374617,0.74866515,0
EP-1443807-A2,EP-0671867,0.748654,0
EP-1443807-A2,WO-2002032196,0.74782276,0
EP-1443807-A2,WO-2000013204,0.7476306,0
EP-1443807-A2,WO-1998018297,0.7472239,0
EP-1443807-A2,EP-0224301,0.74721813,0
EP-1443807-A2,EP-0620700,0.74517834,0
EP-1443807-A2,WO-2000013472,0.7449384,0
EP-1443807-A2,WO-1981003102,0.74443406,0
EP-1443807-A2,EP-0629104,0.74394137,0
EP-1443807-A2,WO-1996033596,0.74354553,0
EP-1443807-A2,EP-0239793,0.74352264,0
EP-1443807-A2,EP-1330946,0.7434186,0
EP-1443807-A2,EP-0697803,0.7433894,0
EP-1443807-A2,EP-0868833,0.7433456,0
EP-1443807-A2,EP-0708579,0.74324065,0
EP-1443807-A2,EP-0306086,0.7426996,0
EP-1443807-A2,WO-2000011916,0.7422445,0
EP-1443807-A2,EP-0741503,0.74178183,0
EP-1443807-A2,EP-0876742,0.7416696,0
EP-1443807-A2,EP-0353382,0.7409854,0
EP-1443807-A2,EP-0669075,0.740748,0
EP-1443807-A2,EP-0485865,0.74039793,0
EP-1443807-A2,EP-0055995,0.74003106,0
EP-1443807-A2,EP-0320944,0.7398537,0
EP-1443807-A2,EP-0707437,0.73935306,0
EP-1443807-A2,EP-0389847,0.73907214,0
EP-1443807-A2,EP-0323992,0.73890394,0
EP-1443807-A2,EP-0202459,0.7388632,0
EP-1443807-A2,EP-0496040,0.738704,0
EP-1443807-A2,WO-1997027726,0.7384306,0
EP-1443807-A2,EP-0247218,0.73837674,0
EP-1443807-A2,EP-0671866,0.73835516,0
EP-1443807-A2,WO-1998048597,0.7381121,0
EP-1443807-A2,EP-0391360,0.7380247,0
EP-1443807-A2,EP-0727921,0.7372873,0
EP-1443807-A2,EP-1081988,0.73601717,0
EP-1443807-A2,EP-0490329,0.73576295,0
EP-1443807-A2,EP-1025746,0.73572683,0
EP-1443807-A2,WO-2000072642,0.7353209,0
EP-1443807-A2,EP-0978221,0.73518527,0
EP-1443807-A2,WO-1996003017,0.7333778,0
EP-1443807-A2,EP-0655880,0.73333526,0
EP-1443807-A2,EP-0779768,0.73324716,0
EP-1443807-A2,EP-0821864,0.7331754,0
EP-1443807-A2,EP-0730393,0.73302066,0
EP-1443807-A2,EP-1273211,0.7322253,0
EP-1443807-A2,EP-0134044,0.73168063,0
EP-1443807-A2,EP-1225792,0.73131716,0
EP-1443807-A2,EP-0276460,0.7313092,0
EP-1443807-A2,WO-1999056506,0.7312596,0
EP-1443807-A2,EP-0165893,0.7311544,0
EP-1443807-A2,EP-0808085,0.7304992,0
EP-1443807-A2,EP-0042583,0.730194,0
EP-1443807-A2,EP-1103166,0.72999656,0
EP-1443807-A2,EP-0792570,0.7299706,0
EP-1443807-A2,EP-0682465,0.7298071,0
EP-1443807-A2,EP-0359860,0.72879016,0
EP-1443807-A2,EP-0589962,0.72831285,0
EP-1443807-A2,EP-0808084,0.7280286,0
EP-1443807-A2,EP-0715487,0.72798795,0
EP-1443807-A2,EP-0253224,0.72797555,0
EP-1443807-A2,WO-2001069986,0.72773486,0
EP-1443807-A2,WO-1999041954,0.7276921,0
EP-1443807-A2,EP-0699016,0.7273377,0
EP-1443807-A2,WO-1999034649,0.7269938,0
EP-1443807-A2,EP-0489747,0.72682965,0
EP-1443807-A2,WO-2000072640,0.7265491,0
EP-1443807-A2,EP-0707438,0.7264391,0
EP-1443807-A2,EP-0949851,0.7262701,0
EP-1443807-A2,EP-0201973,0.72572553,0
EP-1443807-A2,EP-0974247,0.72545356,0
EP-1443807-A2,EP-1107651,0.7254453,0
EP-1443807-A2,WO-1988000788,0.7246881,0
EP-1443807-A2,WO-1999034648,0.7237668,0
EP-1443807-A2,EP-0809923,0.7232877,0
EP-1443807-A2,EP-1465465,0.7231744,0
EP-1443807-A2,EP-0596152,0.7227303,0
EP-1443807-A2,EP-1330945,0.7227302,0
EP-1443807-A2,WO-2002056644,0.7225696,0
EP-1443807-A2,EP-0541909,0.72250676,0
EP-1443807-A2,EP-0798952,0.7223284,0
EP-1443807-A2,EP-0471331,0.7222978,0
EP-1443807-A2,EP-0587602,0.72213197,0
EP-1443807-A2,EP-0335327,0.7221286,0
EP-1443807-A2,EP-0490330,0.7219851,0
EP-1443807-A2,EP-0544998,0.721786,0
EP-1443807-A2,EP-1040732,0.7213659,0
EP-1443807-A2,EP-0564895,0.721275,0
EP-1443807-A2,EP-0845927,0.72120255,0
EP-1443807-A2,EP-0150237,0.72097313,0
EP-1443807-A2,EP-0989785,0.72074556,0
EP-1443807-A2,EP-0459126,0.72069913,0
EP-1443807-A2,EP-1054579,0.72054046,0
EP-1443807-A2,WO-2000070921,0.72049975,0
EP-1443807-A2,WO-1996014724,0.7203163,0
EP-1443807-A2,EP-0957662,0.7196409,0
EP-1443807-A2,EP-1061779,0.719598,0
EP-1443807-A2,EP-0752804,0.7194749,0
EP-1443807-A2,EP-0271396,0.7191006,0
EP-1443807-A2,EP-0105042,0.718774,0
EP-1443807-A2,EP-0801881,0.71858054,0
EP-1443807-A2,EP-0701389,0.7185159,0
EP-1443807-A2,EP-0319003,0.7184281,0
EP-1443807-A2,WO-1998051133,0.7183552,0
EP-1443807-A2,EP-0391383,0.71806383,0
EP-1443807-A2,EP-0034401,0.7180444,0
EP-1443807-A2,WO-2002034015,0.7173865,0
EP-1443807-A2,EP-0530603,0.71713114,0
EP-1443807-A2,EP-0381083,0.7171207,0
EP-1443807-A2,EP-0456247,0.71706235,0
EP-1443807-A2,EP-0244644,0.71676487,0
EP-1443807-A2,EP-1028606,0.7167262,0
EP-1443807-A2,WO-1996025833,0.716517,0
EP-1443807-A2,EP-0866646,0.7156515,0
EP-1443807-A2,EP-1189488,0.71563184,0
EP-1443807-A2,EP-0701390,0.71530145,0
EP-1443807-A2,WO-1997019574,0.71522284,0
EP-1443807-A2,EP-0791282,0.714548,0
EP-1443807-A2,WO-1996014725,0.7135587,0
EP-1443807-A2,EP-0794694,0.71331227,0
EP-1443807-A2,EP-1113710,0.71313083,0
EP-1443807-A2,EP-1124406,0.7131063,0
EP-1443807-A2,EP-0644709,0.71299887,0
EP-1443807-A2,EP-1058488,0.71271706,0
EP-1443807-A2,EP-1048190,0.71246624,0
EP-1443807-A2,EP-0126556,0.71172386,0
EP-1443807-A2,EP-0593554,0.71153265,0
EP-1443807-A2,EP-1095543,0.7114772,0
EP-1443807-A2,EP-0383692,0.71121866,0
EP-1443807-A2,EP-0372303,0.71099937,0
EP-1443807-A2,EP-0111296,0.7109897,0
EP-1443807-A2,EP-0871348,0.7106453,0
EP-1443807-A2,WO-1990009729,0.71050215,0
EP-1443807-A2,WO-1998010623,0.7102401,0
EP-1443807-A2,EP-0965249,0.71022654,0
EP-1443807-A2,EP-0843505,0.7101691,0
EP-1443807-A2,EP-0671868,0.7098582,0
EP-1443807-A2,EP-1354500,0.7092737,0
EP-1443807-A2,EP-0485866,0.70834506,0
EP-1443807-A2,EP-1051060,0.7080716,0
EP-1443807-A2,EP-0296558,0.7079583,0
EP-1443807-A2,WO-2001067827,0.70794094,0
EP-1443807-A2,EP-0738455,0.70716953,0
EP-1443807-A2,EP-0689373,0.7070811,0
EP-1443807-A2,WO-1998039948,0.70696187,0
EP-1443807-A2,EP-0146683,0.7063539,0
EP-1443807-A2,EP-0453888,0.70630217,0
EP-1443807-A2,EP-0535911,0.7057727,0
EP-1443807-A2,EP-1103165,0.70541835,0
EP-1443807-A2,WO-2000021342,0.7052164,0
EP-1443807-A2,EP-0781077,0.7051513,0
EP-1443807-A2,WO-2000025554,0.705103,0
EP-1443807-A2,WO-1998039950,0.7042509,0
EP-1443807-A2,WO-1998009483,0.7042017,0
EP-1443807-A2,EP-1217876,0.70419097,0
EP-1443807-A2,EP-0679047,0.7041719,0
EP-1443807-A2,EP-0602368,0.7038457,0
EP-1443807-A2,EP-0415496,0.70348454,0
EP-1443807-A2,EP-0589081,0.70347244,0
EP-1443807-A2,EP-0659036,0.7034126,0
EP-1443807-A2,EP-0534280,0.703151,0
EP-1443807-A2,EP-0011410,0.70307684,0
EP-1443807-A2,EP-0684755,0.7029649,0
EP-1443807-A2,EP-0488002,0.7029613,0
EP-1443807-A2,EP-0794695,0.7028405,0
EP-1443807-A2,WO-1997038561,0.70270646,0
EP-1443807-A2,EP-1149515,0.70261765,0
EP-1443807-A2,EP-0435231,0.7024776,0
EP-1443807-A2,EP-0471332,0.7024568,0
